2,3,4,5,6,7,8,9,10
0.207527665967443,0.470012216548713,0.479494791514314,0.525795049064779,0.459122763374086,0.512982799600981,0.512982799600981,0.512982799600981,0.323222801439996
0.431084444886885,0.642067634705385,0.642596069785435,0.71400896424946,0.708590269517367,0.841082931963615,0.841082931963615,0.841082931963615,0.494477583300253
0.317822562901739,0.520761001905306,0.541198177084345,0.635001795717829,0.647808616254208,0.761088758512227,0.761088758512227,0.761088758512227,0.453759285930775
0.27934372603973,0.471704957791404,0.520915828228295,0.616134189592523,0.590984559905784,0.602313259267194,0.602313259267194,0.602313259267194,0.371067722725079
0.23682121187134,0.412104091469345,0.481222073658872,0.550346885086444,0.536117880880578,0.526398774683124,0.526398774683124,0.526398774683124,0.330481937034162
0.139652522717921,0.321877817099904,0.430127382788025,0.533404848073066,0.579463337577353,0.612349357835497,0.612349357835497,0.612349357835497,0.376386745608085
0.12440213744856,0.299936465028963,0.418198163833453,0.541091603230787,0.607525753314594,0.6647727198736,0.6647727198736,0.6647727198736,0.403947823528666
0.0855907294799956,0.237358339866336,0.339114049603313,0.477244038101884,0.626650584852104,0.850207636712154,0.850207636712154,0.850207636712154,0.499158743145693
0.0848885436851464,0.234672536364009,0.327485739910326,0.445703688378485,0.579104530160148,0.768830152983571,0.768830152983571,0.768830152983571,0.457882354638319
0.0968564180734038,0.256163529160238,0.370176819975576,0.463329840484969,0.531896432561035,0.613136779280136,0.613136779280136,0.613136779280136,0.377057423280099
0.106562099505515,0.274353376678491,0.39888368095148,0.488417842370658,0.60406308141976,0.745771689622211,0.745771689622211,0.745771689622211,0.4464628346511
0.060807674999066,0.208719917996164,0.309241977225661,0.375481542460062,0.487597917738941,0.587507324848305,0.587507324848305,0.587507324848305,0.364011368732449
0.038838841770445,0.168676813152385,0.267289874531763,0.36235505160481,0.537021816496948,0.652466638047507,0.652466638047507,0.652466638047507,0.399151254415102
0.04724576119052,0.173249953739185,0.254297374594836,0.318778669528231,0.438202493751692,0.466845274148366,0.466845274148366,0.466845274148366,0.300655367820383
0.067381452977587,0.205725503048052,0.284376787590511,0.322187302973725,0.38407577597453,0.438622160526967,0.438622160526967,0.438622160526967,0.288237456959474
0.0676182396033989,0.191797766770206,0.268342165860685,0.326739386517779,0.401288832940711,0.472463134225175,0.472463134225175,0.472463134225175,0.30360306187506
0.0964718108956525,0.256371501585728,0.379477852556605,0.444323442368403,0.48233509798053,0.546888428818836,0.546888428818836,0.546888428818836,0.337004102193129
0.0768807811938603,0.240958969739888,0.398178621011408,0.525765015887988,0.593614960553732,0.754016296428234,0.754016296428234,0.754016296428234,0.426443913899855
0.0633885886233319,0.264159303427929,0.489775000938508,0.66895165092233,0.747414144148657,0.943516076791998,0.943516076791998,0.943516076791998,0.478099551314297
0.0518900681750606,0.231066133787597,0.397671159637753,0.492411655474413,0.534115417167016,0.640726861898993,0.640726861898993,0.640726861898993,0.336046857337177
0.0505045369411538,0.246996550451063,0.410882036339519,0.489503427921806,0.533707208407493,0.611579103428785,0.611579103428785,0.611579103428785,0.314671813630554
0.0546149034221466,0.255808712859897,0.38791772493179,0.451318211809355,0.500574217670209,0.580578837840711,0.580578837840711,0.580578837840711,0.293409956777075
0.0556293531125481,0.268147947367039,0.394116892681052,0.465755799102932,0.533617207663527,0.651705403698776,0.651705403698776,0.651705403698776,0.325720962659862
0.0540815733927328,0.261613791459214,0.379611372730651,0.441194013686305,0.50567561821566,0.66064406842461,0.66064406842461,0.66064406842461,0.330236048295258
0.104206053288321,0.402586636893953,0.593429164907167,0.692469394694476,0.789167863703502,0.984803287772978,0.984803287772978,0.984803287772978,0.457145280174554
0.0950720044288703,0.377744708965638,0.543028880618058,0.577576864585385,0.582367063342174,0.646198419814888,0.646198419814888,0.646198419814888,0.314827302288647
0.0615713860596105,0.350934972307235,0.585599919907006,0.707192691319374,0.889346133972619,1.09780410138134,1.09780410138134,1.09780410138134,0.490691872849204
0.0342391472272084,0.293827648427463,0.543458554812243,0.637062418808839,0.756708783007024,0.802216485353195,0.802216485353195,0.802216485353195,0.367769212543728
0.0310273640810653,0.250174110863512,0.449848777474248,0.492396992071745,0.586813386440627,0.643187859588654,0.643187859588654,0.643187859588654,0.296563084688498
0.0657340683390534,0.330311692656239,0.58073431430455,0.616090920798841,0.746887251517764,0.834354405266711,0.834354405266711,0.834354405266711,0.359274013332275
0.144846734892389,0.433514042800477,0.761241297577631,0.813567657399561,0.948056105169359,1.04657210602283,1.04657210602283,1.04657210602283,0.42302459759914
